msa,Date,Country,Specie,count,min,max,median,variance
Albuquerque,4/28/2019,US,co,22,0.6,2.8,0.7,2.83
Albuquerque,5/2/2019,US,co,24,0.6,4.2,0.9,7.33
Albuquerque,5/29/2019,US,co,23,0.4,1.8,0.7,1.7
Albuquerque,5/31/2019,US,co,23,0.7,4.7,0.9,7.27
Albuquerque,6/6/2019,US,co,24,0.5,3.3,0.8,5.04
Albuquerque,6/24/2019,US,co,22,0.6,5.6,1.0,19.87
Albuquerque,4/17/2019,US,co,24,0.4,1.7,0.7,1.49
Albuquerque,4/14/2019,US,co,22,0.8,3.2,1.2,3.01
Albuquerque,4/15/2019,US,co,24,0.8,5.9,1.2,14.03
Albuquerque,5/8/2019,US,co,21,0.2,1.3,0.5,0.49
Albuquerque,5/12/2019,US,co,22,0.5,2.5,0.8,2.22
Albuquerque,5/27/2019,US,co,23,0.4,3.2,0.7,4.65
Albuquerque,6/7/2019,US,co,24,0.6,2.2,0.8,1.92
Albuquerque,6/18/2019,US,co,21,0.4,2.5,0.7,3.0
Albuquerque,4/12/2019,US,co,22,0.6,4.6,0.8,15.45
Albuquerque,6/26/2019,US,co,22,0.3,2.7,0.6,4.47
Albuquerque,5/4/2019,US,co,23,0.6,4.2,1.4,11.07
Albuquerque,6/14/2019,US,co,24,0.5,1.7,0.7,1.04
Albuquerque,4/30/2019,US,co,15,0.3,1.6,0.5,1.13
Albuquerque,5/7/2019,US,co,22,0.3,3.0,0.6,5.14
Albuquerque,5/19/2019,US,co,22,0.5,2.3,0.6,2.59
Albuquerque,5/20/2019,US,co,20,0.5,2.5,0.7,2.81
Albuquerque,5/21/2019,US,co,23,0.4,1.4,0.7,0.54
Albuquerque,5/28/2019,US,co,21,0.4,1.8,0.6,1.49
Albuquerque,6/27/2019,US,co,22,0.3,4.2,0.5,13.09
Albuquerque,4/5/2019,US,co,21,0.7,5.6,0.9,22.02
Albuquerque,5/18/2019,US,co,23,0.4,2.4,0.6,3.56
Albuquerque,6/4/2019,US,co,24,0.3,4.2,0.7,7.53
Albuquerque,6/13/2019,US,co,20,0.6,8.5,0.7,30.22
Albuquerque,6/15/2019,US,co,24,0.4,2.5,0.6,6.21
Albuquerque,6/22/2019,US,co,19,0.4,4.0,0.9,21.3
Albuquerque,4/2/2019,US,co,24,0.7,8.5,1.0,32.88
Albuquerque,6/3/2019,US,co,24,0.3,14.2,0.6,77.22
Albuquerque,4/11/2019,US,co,14,0.6,1.4,0.7,0.6
Albuquerque,4/18/2019,US,co,24,0.5,3.7,0.8,6.29
Albuquerque,6/10/2019,US,co,23,0.2,0.9,0.3,0.35
Albuquerque,6/29/2019,US,co,24,0.2,0.9,0.4,0.27
Albuquerque,4/6/2019,US,co,23,0.5,4.3,1.0,6.52
Albuquerque,5/3/2019,US,co,24,0.7,7.4,1.0,24.4
Albuquerque,5/26/2019,US,co,20,0.3,2.6,0.8,3.47
Albuquerque,6/2/2019,US,co,20,0.4,0.9,0.5,0.16
Albuquerque,6/17/2019,US,co,23,0.2,1.3,0.5,0.81
Albuquerque,6/19/2019,US,co,24,0.5,8.6,0.8,29.68
Albuquerque,4/10/2019,US,co,22,0.4,2.9,0.7,2.52
Albuquerque,4/24/2019,US,co,24,0.5,10.0,1.0,45.28
Albuquerque,5/9/2019,US,co,20,0.4,1.2,0.6,0.34
Albuquerque,5/14/2019,US,co,24,0.5,7.4,0.8,23.27
Albuquerque,5/15/2019,US,co,24,0.6,2.5,0.9,3.49
Albuquerque,5/16/2019,US,co,24,0.5,6.3,0.6,17.36
Albuquerque,6/9/2019,US,co,21,0.2,2.7,0.6,6.06
Albuquerque,4/1/2019,US,co,24,0.6,5.9,1.0,14.57
Albuquerque,4/9/2019,US,co,24,0.5,5.0,0.7,13.74
Albuquerque,4/20/2019,US,co,24,0.6,4.5,0.9,12.31
Albuquerque,5/1/2019,US,co,23,0.3,3.2,0.5,4.64
Albuquerque,6/21/2019,US,co,19,0.5,3.4,1.3,11.86
Albuquerque,4/4/2019,US,co,16,0.7,5.8,0.8,18.33
Albuquerque,6/8/2019,US,temperature,72,15.6,33.7,24.7,278.65
Albuquerque,6/23/2019,US,temperature,72,11.5,27.7,20.2,226.68
Albuquerque,4/2/2019,US,temperature,72,2.2,21.3,14.2,368.32
Albuquerque,4/7/2019,US,temperature,72,4.1,26.2,15.9,460.35
Albuquerque,4/8/2019,US,temperature,72,6.1,27.5,16.8,438.5
Albuquerque,4/26/2019,US,temperature,72,10.1,26.9,18.7,219.04
Albuquerque,5/31/2019,US,temperature,72,8.0,29.4,21.1,464.27
Albuquerque,6/5/2019,US,temperature,72,11.6,26.2,18.6,200.92
Albuquerque,6/18/2019,US,temperature,72,11.1,32.6,24.0,478.42
Albuquerque,4/12/2019,US,temperature,72,0.0,15.8,7.0,188.52
Albuquerque,4/21/2019,US,temperature,72,10.0,26.5,18.1,205.12
Albuquerque,4/28/2019,US,temperature,72,7.9,29.4,19.7,469.86
Albuquerque,5/2/2019,US,temperature,72,6.2,25.9,17.6,414.85
Albuquerque,5/20/2019,US,temperature,72,3.3,19.7,13.6,253.96
Albuquerque,6/9/2019,US,temperature,72,13.1,33.3,21.9,348.21
Albuquerque,4/20/2019,US,temperature,72,6.2,29.1,20.1,495.51
Albuquerque,6/19/2019,US,temperature,72,13.7,32.6,24.1,363.13
Albuquerque,6/29/2019,US,temperature,72,18.8,36.5,27.9,221.41
Albuquerque,5/27/2019,US,temperature,72,6.2,27.9,18.7,420.91
Albuquerque,4/10/2019,US,temperature,72,6.6,18.3,13.3,90.48
Albuquerque,5/3/2019,US,temperature,72,6.2,26.2,17.1,316.58
Albuquerque,5/12/2019,US,temperature,72,4.4,23.7,15.1,315.15
Albuquerque,5/21/2019,US,temperature,72,2.6,18.8,12.0,282.99
Albuquerque,5/22/2019,US,temperature,72,4.5,26.6,17.0,512.42
Albuquerque,5/26/2019,US,temperature,72,9.0,28.7,19.1,318.92
Albuquerque,4/3/2019,US,temperature,72,7.2,16.1,11.6,65.63
Albuquerque,4/13/2019,US,temperature,72,-0.2,15.4,7.5,186.59
Albuquerque,5/5/2019,US,temperature,72,7.3,29.4,19.6,504.15
Albuquerque,5/10/2019,US,temperature,72,4.5,11.3,8.0,25.47
Albuquerque,5/18/2019,US,temperature,72,6.1,22.2,14.3,206.84
Albuquerque,6/4/2019,US,temperature,72,13.3,28.4,19.1,187.14
Albuquerque,4/5/2019,US,temperature,72,5.5,22.3,12.9,249.68
Albuquerque,4/11/2019,US,temperature,72,2.0,13.8,8.1,94.89
Albuquerque,5/4/2019,US,temperature,72,5.2,27.7,17.2,508.12
Albuquerque,5/28/2019,US,temperature,72,5.9,23.3,15.9,274.7
Albuquerque,6/12/2019,US,temperature,72,15.6,32.2,23.6,211.14
Albuquerque,4/22/2019,US,temperature,72,6.5,21.2,12.5,229.39
Albuquerque,4/29/2019,US,temperature,46,10.2,23.3,17.3,144.48
Albuquerque,5/1/2019,US,temperature,72,6.3,26.1,16.8,306.49
Albuquerque,5/30/2019,US,temperature,72,8.8,25.8,18.0,171.56
Albuquerque,6/28/2019,US,temperature,72,15.8,37.2,26.6,447.37
Albuquerque,6/20/2019,US,temperature,72,15.2,34.7,25.8,384.35
Albuquerque,6/22/2019,US,temperature,72,13.6,30.9,22.0,233.2
Albuquerque,4/15/2019,US,temperature,72,4.4,27.0,16.5,467.05
Albuquerque,4/19/2019,US,temperature,72,3.6,26.8,16.0,443.62
Albuquerque,6/3/2019,US,temperature,72,12.7,30.2,22.9,269.96
Albuquerque,6/7/2019,US,temperature,72,13.8,34.3,26.3,350.24
Albuquerque,6/11/2019,US,temperature,72,11.5,33.1,22.7,454.3
Albuquerque,6/15/2019,US,temperature,72,14.4,31.1,23.8,216.81
Albuquerque,6/2/2019,US,temperature,72,11.9,27.7,20.5,211.17
Albuquerque,6/26/2019,US,temperature,72,17.0,35.4,26.3,240.05
Albuquerque,4/9/2019,US,temperature,72,6.5,28.8,19.8,509.31
Albuquerque,4/16/2019,US,temperature,72,6.6,24.4,18.0,315.44
Albuquerque,4/24/2019,US,temperature,72,3.7,24.0,14.0,460.0
Albuquerque,5/15/2019,US,temperature,72,11.1,30.5,23.5,411.45
Albuquerque,5/19/2019,US,temperature,72,7.0,22.5,17.6,287.93
Albuquerque,5/29/2019,US,temperature,72,9.5,25.5,18.0,251.36
Albuquerque,6/27/2019,US,temperature,72,18.8,33.7,25.2,145.93
Albuquerque,5/11/2019,US,temperature,72,6.3,20.0,11.1,182.92
Albuquerque,5/13/2019,US,temperature,72,7.2,27.9,17.7,481.34
Albuquerque,5/25/2019,US,temperature,72,8.1,29.8,21.3,557.8
Albuquerque,6/24/2019,US,temperature,72,9.7,32.3,21.6,463.0
Albuquerque,4/23/2019,US,temperature,72,6.9,17.5,10.2,64.9
Albuquerque,5/8/2019,US,temperature,72,6.1,19.5,13.0,138.61
Albuquerque,5/14/2019,US,temperature,72,8.8,30.9,20.8,490.8
Albuquerque,6/13/2019,US,temperature,72,16.3,35.1,26.3,308.34
Albuquerque,6/30/2019,US,temperature,72,19.2,36.8,27.2,285.54
Albuquerque,4/4/2019,US,temperature,72,1.8,20.9,14.1,403.57
Albuquerque,6/6/2019,US,temperature,72,10.0,32.2,22.7,529.77
Albuquerque,6/17/2019,US,temperature,72,17.5,30.9,21.3,121.91
Albuquerque,6/14/2019,US,temperature,72,19.0,34.1,26.3,253.64
Albuquerque,6/21/2019,US,temperature,72,13.4,34.0,25.1,359.24
Albuquerque,4/17/2019,US,temperature,72,5.6,15.6,9.8,67.31
Albuquerque,4/25/2019,US,temperature,72,7.0,27.5,20.3,496.9
Albuquerque,4/30/2019,US,temperature,72,8.7,23.0,15.6,144.51
Albuquerque,5/17/2019,US,temperature,72,12.7,25.1,19.7,93.79
Albuquerque,6/1/2019,US,temperature,72,13.6,27.6,22.2,175.73
Albuquerque,6/10/2019,US,temperature,72,12.7,25.2,18.3,159.74
Albuquerque,4/6/2019,US,temperature,72,3.3,20.5,13.7,287.5
Albuquerque,4/14/2019,US,temperature,72,-1.1,25.6,13.0,761.16
Albuquerque,4/27/2019,US,temperature,72,10.6,29.3,20.2,329.53
Albuquerque,5/6/2019,US,temperature,72,9.1,29.0,21.1,390.98
Albuquerque,5/9/2019,US,temperature,72,6.1,19.4,11.5,141.14
Albuquerque,4/1/2019,US,temperature,72,-2.9,15.4,6.1,329.92
Albuquerque,4/18/2019,US,temperature,72,1.6,24.5,15.8,491.72
Albuquerque,6/16/2019,US,temperature,72,13.3,31.3,24.9,336.8
Albuquerque,5/7/2019,US,temperature,72,10.9,25.4,16.5,196.92
Albuquerque,5/16/2019,US,temperature,72,11.8,29.8,23.4,248.51
Albuquerque,5/23/2019,US,temperature,72,9.5,24.5,18.3,164.61
Albuquerque,5/24/2019,US,temperature,72,4.4,26.5,16.9,505.53
Albuquerque,6/25/2019,US,temperature,72,13.1,35.5,25.1,486.68
Albuquerque,4/2/2019,US,pm10,48,10.0,40.0,18.0,540.17
Albuquerque,4/19/2019,US,pm10,48,6.0,30.0,11.0,286.6
Albuquerque,5/17/2019,US,pm10,48,14.0,43.0,22.0,430.74
Albuquerque,5/25/2019,US,pm10,48,10.0,32.0,15.0,297.59
Albuquerque,5/3/2019,US,pm10,48,10.0,70.0,14.0,1875.73
Albuquerque,5/5/2019,US,pm10,45,12.0,53.0,20.0,1014.68
Albuquerque,5/11/2019,US,pm10,48,3.0,11.0,7.0,43.26
Albuquerque,5/12/2019,US,pm10,48,5.0,17.0,8.0,44.53
Albuquerque,4/8/2019,US,pm10,47,6.0,106.0,14.0,3180.29
Albuquerque,4/23/2019,US,pm10,45,2.0,15.0,6.0,86.46
Albuquerque,4/24/2019,US,pm10,48,7.0,50.0,11.0,438.56
Albuquerque,4/27/2019,US,pm10,48,11.0,41.0,14.0,270.32
Albuquerque,6/7/2019,US,pm10,48,12.0,94.0,22.0,1744.26
Albuquerque,6/29/2019,US,pm10,71,12.0,104.0,19.0,1390.71
Albuquerque,6/15/2019,US,pm10,48,12.0,73.0,30.0,2975.95
Albuquerque,6/20/2019,US,pm10,46,12.0,99.0,29.0,3046.77
Albuquerque,5/6/2019,US,pm10,47,14.0,86.0,24.0,2748.67
Albuquerque,5/29/2019,US,pm10,31,8.0,60.0,15.0,2143.29
Albuquerque,6/6/2019,US,pm10,48,10.0,51.0,17.0,853.9
Albuquerque,6/13/2019,US,pm10,48,18.0,162.0,40.0,5347.64
Albuquerque,4/21/2019,US,pm10,48,8.0,30.0,11.0,182.39
Albuquerque,6/1/2019,US,pm10,48,10.0,79.0,25.0,2442.94
Albuquerque,6/28/2019,US,pm10,69,10.0,57.0,20.0,861.37
Albuquerque,4/5/2019,US,pm10,48,11.0,55.0,19.0,1175.59
Albuquerque,4/6/2019,US,pm10,47,10.0,41.0,15.0,499.53
Albuquerque,4/11/2019,US,pm10,48,5.0,35.0,13.0,625.09
Albuquerque,5/27/2019,US,pm10,48,9.0,51.0,20.0,1098.08
Albuquerque,5/8/2019,US,pm10,48,4.0,40.0,10.0,497.87
Albuquerque,5/9/2019,US,pm10,46,3.0,60.0,9.0,1852.43
Albuquerque,6/11/2019,US,pm10,48,9.0,63.0,21.0,1102.12
Albuquerque,6/24/2019,US,pm10,70,7.0,85.0,17.0,2048.3
Albuquerque,4/10/2019,US,pm10,48,9.0,290.0,22.0,30707.4
Albuquerque,4/16/2019,US,pm10,48,10.0,70.0,19.0,1458.79
Albuquerque,4/25/2019,US,pm10,46,8.0,65.0,13.0,1338.14
Albuquerque,4/28/2019,US,pm10,48,9.0,22.0,15.0,102.96
Albuquerque,6/30/2019,US,pm10,60,15.0,61.0,23.0,783.66
Albuquerque,4/26/2019,US,pm10,47,10.0,54.0,19.0,958.97
Albuquerque,5/16/2019,US,pm10,48,11.0,111.0,25.0,5345.94
Albuquerque,6/8/2019,US,pm10,48,15.0,40.0,24.0,460.0
Albuquerque,6/16/2019,US,pm10,48,9.0,33.0,13.0,285.09
Albuquerque,5/7/2019,US,pm10,45,8.0,236.0,21.0,15936.4
Albuquerque,5/21/2019,US,pm10,43,3.0,19.0,10.0,151.35
Albuquerque,5/24/2019,US,pm10,46,10.0,50.0,13.0,935.38
Albuquerque,5/28/2019,US,pm10,48,5.0,64.0,10.0,972.13
Albuquerque,4/14/2019,US,pm10,48,7.0,23.0,12.0,125.85
Albuquerque,4/18/2019,US,pm10,48,7.0,17.0,11.0,77.0
Albuquerque,4/20/2019,US,pm10,48,10.0,33.0,17.0,301.38
Albuquerque,4/29/2019,US,pm10,47,10.0,112.0,19.0,3764.71
Albuquerque,6/14/2019,US,pm10,48,10.0,70.0,34.0,2975.73
Albuquerque,6/18/2019,US,pm10,41,10.0,46.0,17.0,798.45
Albuquerque,6/26/2019,US,pm10,72,18.0,150.0,31.0,5609.43
Albuquerque,6/17/2019,US,pm10,48,10.0,63.0,17.0,1295.53
Albuquerque,6/25/2019,US,pm10,72,15.0,64.0,26.0,1416.06
Albuquerque,4/12/2019,US,pm10,48,7.0,50.0,13.0,903.81
Albuquerque,5/4/2019,US,pm10,48,11.0,53.0,17.0,921.06
Albuquerque,5/14/2019,US,pm10,48,11.0,69.0,17.0,1631.38
Albuquerque,6/5/2019,US,pm10,48,10.0,35.0,16.0,236.44
Albuquerque,4/30/2019,US,pm10,48,9.0,53.0,15.0,538.93
Albuquerque,5/13/2019,US,pm10,48,9.0,37.0,14.0,436.06
Albuquerque,5/22/2019,US,pm10,48,13.0,97.0,21.0,3004.18
Albuquerque,6/3/2019,US,pm10,48,12.0,51.0,18.0,890.32
Albuquerque,4/1/2019,US,pm10,47,8.0,34.0,13.0,228.01
Albuquerque,4/9/2019,US,pm10,46,9.0,63.0,16.0,1897.22
Albuquerque,4/13/2019,US,pm10,48,7.0,30.0,10.0,203.24
Albuquerque,4/17/2019,US,pm10,48,5.0,17.0,10.0,86.31
Albuquerque,6/21/2019,US,pm10,72,11.0,126.0,39.0,8030.61
Albuquerque,6/22/2019,US,pm10,72,14.0,112.0,38.0,9900.56
Albuquerque,4/4/2019,US,pm10,48,12.0,71.0,18.0,925.85
Albuquerque,5/15/2019,US,pm10,48,11.0,55.0,20.0,1266.7
Albuquerque,5/26/2019,US,pm10,48,12.0,116.0,25.0,6018.9
Albuquerque,6/19/2019,US,pm10,47,11.0,56.0,18.0,1019.67
Albuquerque,4/7/2019,US,pm10,47,7.0,34.0,10.0,199.78
Albuquerque,5/20/2019,US,pm10,48,3.0,105.0,14.0,6604.24
Albuquerque,6/10/2019,US,pm10,47,9.0,62.0,21.0,1969.05
Albuquerque,6/12/2019,US,pm10,28,16.0,97.0,27.0,2973.69
Albuquerque,5/19/2019,US,pm10,48,8.0,47.0,17.0,707.02
Albuquerque,6/2/2019,US,pm10,48,10.0,101.0,14.0,2194.36
Albuquerque,6/27/2019,US,pm10,70,10.0,73.0,23.0,1820.21
Albuquerque,5/30/2019,US,pm10,47,10.0,88.0,20.0,2507.76
Albuquerque,4/3/2019,US,pm10,45,10.0,115.0,18.0,3254.65
Albuquerque,5/2/2019,US,pm10,48,11.0,50.0,22.0,994.68
Albuquerque,5/18/2019,US,pm10,47,8.0,26.0,11.0,192.96
Albuquerque,5/23/2019,US,pm10,48,7.0,196.0,17.0,21226.0
Albuquerque,5/31/2019,US,pm10,48,10.0,51.0,21.0,767.22
Albuquerque,6/4/2019,US,pm10,47,10.0,88.0,20.0,3042.16
Albuquerque,6/9/2019,US,pm10,48,15.0,448.0,23.0,103383.0
Albuquerque,6/23/2019,US,pm10,72,7.0,27.0,12.0,109.85
Albuquerque,4/15/2019,US,pm10,45,6.0,54.0,14.0,1285.18
Albuquerque,4/22/2019,US,pm10,48,2.0,67.0,15.0,3221.38
Albuquerque,5/1/2019,US,pm10,48,10.0,65.0,15.0,1482.73
Albuquerque,5/10/2019,US,pm10,48,1.0,44.0,4.0,361.63
San Francisco,5/19/2019,US,pm10,66,2.0,14.0,7.0,101.29
San Francisco,5/20/2019,US,pm10,72,3.0,18.0,10.0,248.38
San Francisco,5/21/2019,US,pm10,15,2.0,14.0,6.0,229.71
San Francisco,5/14/2019,US,pm10,14,8.0,81.0,14.0,4636.32
San Francisco,5/15/2019,US,pm10,62,4.0,53.0,13.0,1359.18
San Francisco,5/16/2019,US,pm10,69,1.0,18.0,11.0,282.54
San Francisco,5/17/2019,US,pm10,72,5.0,20.0,10.0,160.28
San Francisco,5/18/2019,US,pm10,72,3.0,18.0,10.0,141.06
San Francisco,4/2/2019,US,temperature,72,9.4,16.8,12.7,23.31
San Francisco,4/26/2019,US,temperature,72,7.2,26.6,11.9,207.35
San Francisco,4/28/2019,US,temperature,72,5.6,20.5,10.8,100.61
San Francisco,5/5/2019,US,temperature,72,6.1,16.1,11.6,54.39
San Francisco,5/28/2019,US,temperature,72,9.4,25.4,13.4,132.32
San Francisco,4/3/2019,US,temperature,72,9.5,16.2,12.2,23.86
San Francisco,4/10/2019,US,temperature,72,8.6,20.2,13.4,116.4
San Francisco,5/10/2019,US,temperature,72,11.1,23.4,13.1,86.78
San Francisco,6/24/2019,US,temperature,72,10.8,27.0,14.2,169.66
San Francisco,6/23/2019,US,temperature,72,11.2,32.6,16.8,367.37
San Francisco,4/16/2019,US,temperature,72,8.8,18.3,11.6,70.83
San Francisco,4/18/2019,US,temperature,72,7.5,29.0,15.9,359.85
San Francisco,5/11/2019,US,temperature,72,9.4,22.4,12.7,88.07
San Francisco,5/25/2019,US,temperature,72,8.0,21.2,12.9,88.51
San Francisco,6/2/2019,US,temperature,72,11.6,23.1,13.1,93.64
San Francisco,6/13/2019,US,temperature,72,11.8,26.3,14.4,111.63
San Francisco,4/12/2019,US,temperature,72,7.7,21.8,13.4,167.81
San Francisco,4/17/2019,US,temperature,72,6.2,25.0,13.3,232.0
San Francisco,5/6/2019,US,temperature,72,10.5,16.1,12.0,15.02
San Francisco,5/18/2019,US,temperature,72,7.7,13.2,11.1,15.73
San Francisco,6/27/2019,US,temperature,72,10.5,21.9,15.5,77.29
San Francisco,4/6/2019,US,temperature,72,12.0,17.8,13.8,28.65
San Francisco,4/14/2019,US,temperature,72,6.2,18.3,11.6,82.21
San Francisco,4/25/2019,US,temperature,72,9.0,23.0,12.2,48.16
San Francisco,6/8/2019,US,temperature,72,12.2,30.2,21.2,319.44
San Francisco,4/27/2019,US,temperature,72,7.2,19.4,11.6,72.92
San Francisco,5/2/2019,US,temperature,72,5.2,24.7,13.3,231.66
San Francisco,5/7/2019,US,temperature,72,11.1,20.1,12.2,56.83
San Francisco,5/8/2019,US,temperature,72,11.1,20.0,12.7,70.83
San Francisco,6/19/2019,US,temperature,72,12.2,26.5,14.4,138.68
San Francisco,6/20/2019,US,temperature,72,11.8,23.0,13.9,88.31
San Francisco,4/4/2019,US,temperature,72,10.5,16.8,12.7,21.82
San Francisco,5/15/2019,US,temperature,72,11.1,17.2,13.8,12.73
San Francisco,5/17/2019,US,temperature,72,9.8,17.3,12.4,42.58
San Francisco,6/9/2019,US,temperature,72,11.6,33.2,24.8,389.24
San Francisco,6/11/2019,US,temperature,72,15.5,38.3,27.5,423.04
San Francisco,6/12/2019,US,temperature,72,13.3,31.8,20.6,204.48
San Francisco,5/3/2019,US,temperature,72,5.4,24.8,12.1,203.53
San Francisco,5/14/2019,US,temperature,72,11.1,17.7,13.8,32.75
San Francisco,6/7/2019,US,temperature,72,9.7,23.3,15.9,195.39
San Francisco,4/11/2019,US,temperature,72,10.5,16.1,12.5,18.41
San Francisco,4/30/2019,US,temperature,72,7.2,19.2,11.8,74.34
San Francisco,5/1/2019,US,temperature,72,6.1,23.3,13.1,185.41
San Francisco,6/1/2019,US,temperature,72,10.5,23.7,12.9,145.05
San Francisco,6/14/2019,US,temperature,72,11.2,22.7,12.9,85.55
San Francisco,6/18/2019,US,temperature,72,11.9,27.6,13.8,184.29
San Francisco,6/21/2019,US,temperature,72,9.0,26.1,14.8,171.02
San Francisco,6/22/2019,US,temperature,72,9.5,31.8,16.8,356.28
San Francisco,4/9/2019,US,temperature,72,10.0,19.0,12.8,49.97
San Francisco,4/23/2019,US,temperature,72,10.2,32.7,18.8,425.51
San Francisco,5/4/2019,US,temperature,72,5.1,21.9,10.9,140.59
San Francisco,5/16/2019,US,temperature,72,9.5,13.9,11.8,8.32
San Francisco,5/30/2019,US,temperature,72,10.0,22.2,11.6,103.57
San Francisco,6/10/2019,US,temperature,72,15.8,39.0,26.3,397.74
San Francisco,6/25/2019,US,temperature,72,10.2,27.5,16.0,197.82
San Francisco,4/5/2019,US,temperature,72,11.3,15.8,12.7,11.67
San Francisco,4/24/2019,US,temperature,72,11.9,32.7,16.2,320.23
San Francisco,5/27/2019,US,temperature,72,6.8,18.0,12.2,81.42
San Francisco,5/31/2019,US,temperature,72,10.4,27.2,12.6,194.9
San Francisco,6/17/2019,US,temperature,72,10.5,23.8,14.5,148.23
San Francisco,4/7/2019,US,temperature,72,12.9,22.3,15.0,72.3
San Francisco,4/22/2019,US,temperature,72,6.6,29.4,15.4,369.52
San Francisco,5/9/2019,US,temperature,72,11.6,18.6,12.7,41.05
San Francisco,5/22/2019,US,temperature,72,9.7,21.8,15.1,132.6
San Francisco,5/23/2019,US,temperature,72,9.4,24.5,13.3,107.71
San Francisco,5/26/2019,US,temperature,71,8.3,14.1,11.8,13.76
San Francisco,6/26/2019,US,temperature,72,12.7,22.6,15.5,66.67
San Francisco,6/28/2019,US,temperature,72,12.2,26.5,15.2,117.02
San Francisco,6/29/2019,US,temperature,72,8.7,26.5,14.3,176.07
San Francisco,6/30/2019,US,temperature,72,10.0,24.7,14.1,117.86
San Francisco,4/8/2019,US,temperature,72,11.2,20.4,14.3,60.14
San Francisco,4/29/2019,US,temperature,45,6.3,17.7,10.5,81.96
San Francisco,5/21/2019,US,temperature,72,10.0,15.2,12.2,18.59
San Francisco,5/24/2019,US,temperature,72,10.0,21.8,13.3,67.2
San Francisco,6/4/2019,US,temperature,72,9.4,31.8,16.1,404.13
San Francisco,6/16/2019,US,temperature,72,10.8,22.6,11.9,94.86
San Francisco,4/1/2019,US,temperature,72,7.9,18.4,13.2,55.14
San Francisco,4/15/2019,US,temperature,72,7.7,15.2,11.2,25.37
San Francisco,4/19/2019,US,temperature,72,9.4,23.6,12.2,139.33
San Francisco,4/20/2019,US,temperature,72,10.0,19.0,11.6,57.26
San Francisco,4/21/2019,US,temperature,72,6.8,22.5,12.3,176.44
San Francisco,5/20/2019,US,temperature,72,6.6,17.8,12.7,74.26
San Francisco,4/13/2019,US,temperature,72,7.0,25.1,12.8,229.78
San Francisco,5/13/2019,US,temperature,72,7.5,22.7,12.5,122.48
San Francisco,6/5/2019,US,temperature,72,12.0,30.1,16.6,228.81
San Francisco,6/6/2019,US,temperature,72,11.1,23.0,13.8,113.44
San Francisco,6/15/2019,US,temperature,72,10.1,17.8,12.2,44.0
San Francisco,5/12/2019,US,temperature,72,9.7,23.4,12.7,124.55
San Francisco,5/19/2019,US,temperature,72,8.3,15.8,12.0,35.11
San Francisco,5/29/2019,US,temperature,72,9.0,27.1,13.3,184.79
San Francisco,6/3/2019,US,temperature,72,10.7,25.5,12.3,147.6
San Francisco,6/5/2019,US,o3,69,3.2,32.0,21.6,415.05
San Francisco,4/6/2019,US,o3,68,7.3,38.4,31.2,320.62
San Francisco,4/28/2019,US,o3,66,9.6,39.2,32.8,477.0
San Francisco,5/16/2019,US,o3,68,21.6,40.0,32.8,125.62
San Francisco,5/21/2019,US,o3,61,22.4,35.2,32.0,82.36
San Francisco,5/31/2019,US,o3,69,12.8,26.4,20.0,116.96
San Francisco,6/2/2019,US,o3,68,17.6,25.6,23.3,26.23
San Francisco,6/4/2019,US,o3,69,3.2,36.8,22.4,403.61
San Francisco,6/12/2019,US,o3,69,13.6,36.8,25.6,343.21
San Francisco,6/23/2019,US,o3,69,7.3,28.9,18.4,286.43
San Francisco,6/29/2019,US,o3,69,10.4,26.4,18.4,86.63
San Francisco,4/20/2019,US,o3,65,18.4,40.0,32.0,403.28
San Francisco,5/7/2019,US,o3,66,20.8,31.2,27.2,48.3
San Francisco,5/25/2019,US,o3,68,9.6,34.4,27.2,178.43
San Francisco,6/7/2019,US,o3,69,6.4,33.6,23.3,319.7
San Francisco,6/22/2019,US,o3,68,6.4,32.0,17.6,350.89
San Francisco,4/5/2019,US,o3,69,18.4,40.0,28.9,434.99
San Francisco,4/8/2019,US,o3,66,0.8,36.1,16.0,499.33
San Francisco,4/24/2019,US,o3,68,0.8,44.0,20.8,1076.06
San Francisco,5/17/2019,US,o3,68,24.1,33.6,30.4,75.63
San Francisco,6/1/2019,US,o3,66,14.5,27.2,24.1,122.89
San Francisco,6/6/2019,US,o3,68,12.8,32.0,23.3,230.89
San Francisco,4/3/2019,US,o3,69,5.6,29.6,26.4,325.48
San Francisco,4/12/2019,US,o3,69,12.8,36.8,29.6,221.37
San Francisco,5/26/2019,US,o3,69,15.2,40.0,31.2,270.16
San Francisco,6/20/2019,US,o3,68,16.0,26.4,21.6,69.54
San Francisco,6/24/2019,US,o3,69,8.0,28.1,20.0,250.37
San Francisco,6/28/2019,US,o3,68,10.4,24.1,18.4,88.78
San Francisco,4/23/2019,US,o3,65,0.8,44.8,19.2,1447.43
San Francisco,4/26/2019,US,o3,69,5.6,39.2,32.8,594.93
San Francisco,5/2/2019,US,o3,68,6.4,40.0,31.2,640.32
San Francisco,6/9/2019,US,o3,68,1.6,53.3,28.9,2179.87
San Francisco,6/27/2019,US,o3,61,15.2,24.8,20.8,43.73
San Francisco,6/30/2019,US,o3,68,8.8,25.6,20.0,113.49
San Francisco,5/12/2019,US,o3,68,21.6,32.0,28.1,55.91
San Francisco,5/24/2019,US,o3,67,11.2,28.9,24.8,112.42
